"CODE,C,6","ORP,C,1","ORPTYPE,C,1","SEX,C,1","SITE,C,1","PROCGR,N,1,0","PROCLEV,N,2,0","PCPART,N,1,0","EXTLEV,N,1,0","EXTTYPE,C,1","MMDC,C,2","OMDCS,C,20","MOSPROC,N,1,0","MOSDC,C,4","MOSHIERAR,C,2","JSSITE,C,1","DESC,C,26","DRGUSE,L","MAYUN,L"
9072,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-lymph system,เท็จ,
9073,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-lymph system,เท็จ,
9074,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-lymph sys,เท็จ,
9075,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-lymph system,เท็จ,
9076,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-lymph sys,เท็จ,
9079,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-lymph sys NEC,เท็จ,
9081,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-upper GI,เท็จ,
9082,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-upper GI,เท็จ,
9083,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-upper GI,เท็จ,
9084,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-upper GI,เท็จ,
9085,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-upper GI,เท็จ,
9086,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-upper GI,เท็จ,
9089,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-upper GI NEC,เท็จ,
9091,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-lower GI,เท็จ,
9092,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-lower GI,เท็จ,
9093,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-lower GI,เท็จ,
9094,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-lower GI,เท็จ,
9095,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-lower GI,เท็จ,
9096,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-lower GI,เท็จ,
9099,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-lower GI NEC,เท็จ,
9101,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-bili/pancreas,เท็จ,
9102,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-bili/pancreas,เท็จ,
9103,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-bili/pancreas,เท็จ,
9104,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-bili/pancr,เท็จ,
9105,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-bili/pancreas,เท็จ,
9106,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-bili/pancre,เท็จ,
9109,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-bili/panc NEC,เท็จ,
9111,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-peritoneum,เท็จ,
9112,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-peritoneum,เท็จ,
9113,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-peritoneum,เท็จ,
9114,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-peritoneum,เท็จ,
9115,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-peritoneum,เท็จ,
9116,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-peritoneum,เท็จ,
9119,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-periton NEC,เท็จ,
9121,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-upper urinary,เท็จ,
9122,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-upper urinary,เท็จ,
9123,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-upper urinary,เท็จ,
9124,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-upper urin,เท็จ,
9125,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-upper urinary,เท็จ,
9126,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-upper urin,เท็จ,
9129,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-uppr urin NEC,เท็จ,
9131,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-lower urinary,เท็จ,
9132,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-lower urinary,เท็จ,
9133,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-lower urinary,เท็จ,
9134,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitlolgy-lower urin,เท็จ,
9135,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-lower urinary,เท็จ,
9136,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-lower urin,เท็จ,
9139,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-low urin NEC,เท็จ,
9141,P,U,F,-,0,0,0,0,,--,,0,,,,Bact smear-female genit,เท็จ,
9142,P,U,F,-,0,0,0,0,,--,,0,,,,Culture-female genital,เท็จ,
9143,P,U,F,-,0,0,0,0,,--,,0,,,,C&S-female genital,เท็จ,
9144,P,U,F,-,0,0,0,0,,--,,0,,,,Parasitology-female gen,เท็จ,
9145,P,U,F,-,0,0,0,0,,--,,0,,,,Toxicology-female genit,เท็จ,
9146,P,U,F,-,0,0,0,0,,--,,0,,,,Cell blk/pap-female gen,เท็จ,
9149,P,U,F,-,0,0,0,0,,--,,0,,,,Micro exam-femal gen NEC,เท็จ,
9151,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-musculoskel,เท็จ,
9152,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-musculoskeletal,เท็จ,
9153,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-musculoskeletal,เท็จ,
9154,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-musculoskel,เท็จ,
9155,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-musculoskel,เท็จ,
9156,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-musculoskel,เท็จ,
9159,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-musculosk NEC,เท็จ,
9161,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-integument,เท็จ,
9162,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-integument,เท็จ,
9163,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-integument,เท็จ,
9164,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-integument,เท็จ,
9165,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-integument,เท็จ,
9166,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-integument,เท็จ,
9169,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-integumen NEC,เท็จ,
9171,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear-op wound,เท็จ,
9172,P,U,B,-,0,0,0,0,,--,,0,,,,Culture-op wound,เท็จ,
9173,P,U,B,-,0,0,0,0,,--,,0,,,,C&S-op wound,เท็จ,
9174,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology-op wound,เท็จ,
9175,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology-op wound,เท็จ,
9176,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap-op wound,เท็จ,
9179,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam-op wound NEC,เท็จ,
9181,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear NEC,เท็จ,
9182,P,U,B,-,0,0,0,0,,--,,0,,,,Culture NEC,เท็จ,
9183,P,U,B,-,0,0,0,0,,--,,0,,,,C&S NEC,เท็จ,
9184,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology NEC,เท็จ,
9185,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology NEC,เท็จ,
9186,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap NEC,เท็จ,
9189,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam NEC,เท็จ,
9191,P,U,B,-,0,0,0,0,,--,,0,,,,Bact smear NOS,เท็จ,
9192,P,U,B,-,0,0,0,0,,--,,0,,,,Culture NOS,เท็จ,
9193,P,U,B,-,0,0,0,0,,--,,0,,,,C&S NOS,เท็จ,
9194,P,U,B,-,0,0,0,0,,--,,0,,,,Parasitology NOS,เท็จ,
9195,P,U,B,-,0,0,0,0,,--,,0,,,,Toxicology NOS,เท็จ,
9196,P,U,B,-,0,0,0,0,,--,,0,,,,Cell blk/pap NOS,เท็จ,
9199,P,U,B,-,0,0,0,0,,--,,0,,,,Micro exam NOS,เท็จ,
9201,P,U,B,-,0,0,0,0,,--,,0,,,,Thyroid scan/isotop func,เท็จ,
9202,P,U,B,-,0,0,0,0,,--,,0,,,,Liver scan/isotope funct,จริง,
9203,P,U,B,-,0,0,0,0,,--,,0,,,,Renal scan/isotope funct,เท็จ,
9204,P,U,B,-,0,0,0,0,,--,,0,,,,Gi scan & isotope funct,จริง,
9205,P,U,B,-,0,0,0,0,,--,,0,,,,C-vasc scan/isotop funct,เท็จ,
9209,P,U,B,-,0,0,0,0,,--,,0,,,,Other isotope function,เท็จ,
9211,P,U,B,-,0,0,0,0,,--,,0,,,,Cerebral scan,จริง,
9212,P,U,B,-,0,0,0,0,,--,,0,,,,Head scan NEC,จริง,
9213,P,U,B,-,0,0,0,0,,--,,0,,,,Parathyroid scan,เท็จ,
9214,P,U,B,-,0,0,0,0,,--,,0,,,,Bone scan,จริง,
9215,P,U,B,-,0,0,0,0,,--,,0,,,,Pulmonary scan,เท็จ,
9216,P,U,B,-,0,0,0,0,,--,,0,,,,Lymphatic system scan,จริง,
9217,P,U,B,-,0,0,0,0,,--,,0,,,,Placental scan,เท็จ,
9218,P,U,B,-,0,0,0,0,,--,,0,,,,Total body scan,จริง,
9219,P,U,B,-,0,0,0,0,,--,,0,,,,Scan of other sites,เท็จ,
9220,N,,B,-,0,0,0,0,,--,,0,,,,Inf liquid brachy isotop,เท็จ,
9221,P,U,B,-,0,0,0,0,,--,,0,,,,Superficial radiation,เท็จ,
9222,P,U,B,-,0,0,0,0,,--,,0,,,,Orthovoltage radiation,เท็จ,
9223,P,U,B,-,0,0,0,0,,--,,0,,,,Radioisot teleradiother,จริง,
9224,P,U,B,-,0,0,0,0,,--,,0,,,,Teleradio using photons,จริง,
9225,P,U,B,-,0,0,0,0,,--,,0,,,,Electron teleradiotherap,จริง,
9226,P,U,B,-,0,0,0,0,,--,,0,,,,Particul teleradioth NEC,เท็จ,
9227,P,U,B,-,0,0,0,0,,03,12,0,,,,Radioactive elem implant,จริง,
9228,P,U,B,-,0,0,0,0,,--,,0,,,,Isotope inject/instill,จริง,
9229,P,U,B,-,0,0,0,0,,--,,0,,,,Radiotherapeut proc NEC,จริง,
9230,N,U,B,-,0,0,0,0,,01,10,0,,,,Stereo radiosurgery NOS,จริง,
9231,N,U,B,-,0,0,0,0,,01,,0,,,,Sing source radiosurgery,จริง,
9232,N,U,B,-,0,0,0,0,,01,10,0,,,,Multisource radiosurgery,จริง,
9233,N,U,B,-,0,0,0,0,,01,,0,,,,Particulate radiosurgery,จริง,
9239,N,U,B,-,0,0,0,0,,01,,0,,,,Stereo radiosurgery NEC,จริง,
9241,P,U,B,-,0,0,0,0,,--,,0,,,,Intra-op electron rad rx,จริง,
9301,P,U,B,-,0,0,0,0,,--,,0,,,,Functional PT evaluation,เท็จ,
9302,P,U,B,-,0,0,0,0,,--,,0,,,,Orthotic evaluation,เท็จ,
9303,P,U,B,-,0,0,0,0,,--,,0,,,,Prosthetic evaluation,เท็จ,
9304,P,U,B,-,0,0,0,0,,--,,0,,,,Manual muscle funct test,เท็จ,
9305,P,U,B,-,0,0,0,0,,--,,0,,,,Range of motion testing,เท็จ,
9306,P,U,B,-,0,0,0,0,,--,,0,,,,Limb length measurement,เท็จ,
9307,P,U,B,-,0,0,0,0,,--,,0,,,,Body measurement,เท็จ,
9308,P,U,B,-,0,0,0,0,,--,,0,,,,Electromyography,เท็จ,
9309,P,U,B,-,0,0,0,0,,--,,0,,,,Other dx PT procedure,เท็จ,
9311,P,U,B,-,0,0,0,0,,--,,0,,,,Assisting exercise,เท็จ,
9312,P,U,B,-,0,0,0,0,,--,,0,,,,Activ musculosk exer NEC,เท็จ,
9313,P,U,B,-,0,0,0,0,,--,,0,,,,Resistive exercise,เท็จ,
9314,P,U,B,-,0,0,0,0,,--,,0,,,,Joint movement training,เท็จ,
9315,P,U,B,-,0,0,0,0,,--,,0,,,,Mobilization of spine,เท็จ,
9316,P,U,B,-,0,0,0,0,,--,,0,,,,Other joint mobilization,เท็จ,
9317,P,U,B,-,0,0,0,0,,--,,0,,,,Pass musculosk exer NEC,เท็จ,
9318,P,U,B,-,0,0,0,0,,--,,0,,,,Pt breathing exercise,เท็จ,
9319,P,U,B,-,0,0,0,0,,--,,0,,,,Pt exercise NEC,เท็จ,
9321,P,U,B,-,0,0,0,0,,--,,0,,,,Manual & mechan traction,เท็จ,
9322,P,U,B,-,0,0,0,0,,--,,0,,,,Ambulat & gait training,เท็จ,
9323,P,U,B,-,0,0,0,0,,--,,0,,,,Orthotic device fitting,เท็จ,
9324,P,U,B,-,0,0,0,0,,--,,0,,,,Prosthet/orthot training,เท็จ,
9325,P,U,B,-,0,0,0,0,,--,,0,,,,Forced limb extension,เท็จ,
9326,P,U,B,-,0,0,0,0,,--,,0,,,,Manual rupt joint adhes,เท็จ,
9327,P,U,B,-,0,0,0,0,,--,,0,,,,Musc or tend stretching,เท็จ,
9328,P,U,B,-,0,0,0,0,,--,,0,,,,Stretching of fascia,เท็จ,
9329,P,U,B,-,0,0,0,0,,--,,0,,,,Forcib correct defor NEC,เท็จ,
9331,P,U,B,-,0,0,0,0,,--,,0,,,,Assisted pool exercise,เท็จ,
9332,P,U,B,-,0,0,0,0,,--,,0,,,,Whirlpool treatment,เท็จ,
9333,P,U,B,-,0,0,0,0,,--,,0,,,,Other hydrotherapy,เท็จ,
9334,P,U,B,-,0,0,0,0,,--,,0,,,,Diathermy,เท็จ,
9335,P,U,B,-,0,0,0,0,,--,,0,,,,Other heat therapy,เท็จ,
9336,P,U,B,-,0,0,0,0,,--,,0,,,,Cardiac retraining,เท็จ,
9337,P,U,B,-,0,0,0,0,,--,,0,,,,Prenatal training,เท็จ,
9338,P,U,B,-,0,0,0,0,,--,,0,,,,Combined PT NOS,เท็จ,
9339,P,U,B,-,0,0,0,0,,--,,0,,,,Physical therapy NEC,เท็จ,
9341,P,U,B,-,0,0,0,0,,--,,0,,,,Spine tract w skull dev,เท็จ,
9342,P,U,B,-,0,0,0,0,,--,,0,,,,Other spinal traction,เท็จ,
9343,P,U,B,-,0,0,0,0,,--,,0,,,,Intermitt skel traction,เท็จ,
9344,P,U,B,-,0,0,0,0,,--,,0,,,,Other skeletal traction,เท็จ,
9345,P,U,B,-,0,0,0,0,,--,,0,,,,Thomas' splint traction,เท็จ,
9346,P,U,B,-,0,0,0,0,,--,,0,,,,Limb skin traction NEC,เท็จ,
9351,P,U,B,-,0,0,0,0,,--,,0,,,,Plaster jacket applicat,เท็จ,
9352,P,U,B,-,0,0,0,0,,--,,0,,,,Neck support application,เท็จ,
9353,P,U,B,-,0,0,0,0,,--,,0,,,,Other cast application,เท็จ,
9354,P,U,B,-,0,0,0,0,,--,,0,,,,Application of splint,เท็จ,
9355,P,U,B,-,0,0,0,0,,--,,0,,,,Dental wiring,เท็จ,
9356,P,U,B,-,0,0,0,0,,--,,0,,,,Pressure dressing applic,เท็จ,
9357,P,U,B,-,0,0,0,0,,--,,0,,,,Dressing of wound NEC,เท็จ,
9358,P,U,B,-,0,0,0,0,,--,,0,,,,Pressure trouser applica,เท็จ,
9359,P,U,B,-,0,0,0,0,,--,,0,,,,Immobiliz/wound attn NEC,เท็จ,
9361,P,U,B,-,0,0,0,0,,--,,0,,,,OMT for gen'l mobilizat,เท็จ,
9362,P,U,B,-,0,0,0,0,,--,,0,,,,"OMT with hi-vel,lo-ampli",เท็จ,
9363,P,U,B,-,0,0,0,0,,--,,0,,,,"OMT with lo-vel,hi-ampli",เท็จ,
9364,P,U,B,-,0,0,0,0,,--,,0,,,,"OMT with isoton,isometri",เท็จ,
9365,P,U,B,-,0,0,0,0,,--,,0,,,,OMT with indirect forces,เท็จ,
9366,P,U,B,-,0,0,0,0,,--,,0,,,,OMT to move tissue fluid,เท็จ,
9367,P,U,B,-,0,0,0,0,,--,,0,,,,Osteopath manipulat NEC,เท็จ,
9371,P,U,B,-,0,0,0,0,,--,,0,,,,Dyslexia training,เท็จ,
9372,P,U,B,-,0,0,0,0,,--,,0,,,,Dysphasia training,เท็จ,
9373,P,U,B,-,0,0,0,0,,--,,0,,,,Esophag speech training,เท็จ,
9374,P,U,B,-,0,0,0,0,,--,,0,,,,Speech defect training,เท็จ,
9375,P,U,B,-,0,0,0,0,,--,,0,,,,Other speech therapy,เท็จ,
9376,P,U,B,-,0,0,0,0,,--,,0,,,,Training in lead dog use,เท็จ,
9377,P,U,B,-,0,0,0,0,,--,,0,,,,Braille or moon training,เท็จ,
9378,P,U,B,-,0,0,0,0,,--,,0,,,,Rehab for the blind NEC,เท็จ,
9381,P,U,B,-,0,0,0,0,,--,,0,,,,Recreational therapy,เท็จ,
9382,P,U,B,-,0,0,0,0,,--,,0,,,,Educational therapy,เท็จ,
9383,P,U,B,-,0,0,0,0,,--,,0,,,,Occupational therapy,เท็จ,
9384,P,U,B,-,0,0,0,0,,--,,0,,,,Music therapy,เท็จ,
9385,P,U,B,-,0,0,0,0,,--,,0,,,,Vocational rehabilitat,เท็จ,
9389,P,U,B,-,0,0,0,0,,--,,0,,,,Rehabilitation NEC,เท็จ,
9390,N,U,B,-,0,0,0,0,,04,,0,,,,Non-invasive mech vent,จริง,
9391,N,U,B,-,0,0,0,0,,04,,0,,,,IPPB,จริง,
9393,P,U,B,-,0,0,0,0,,--,,0,,,,Nonmechan resuscitation,เท็จ,
9394,P,U,B,-,0,0,0,0,,--,,0,,,,Nebulizer therapy,เท็จ,
9395,P,U,B,-,0,0,0,0,,--,,0,,,,Hyperbaric oxygenation,เท็จ,
9396,P,U,B,-,0,0,0,0,,--,,0,,,,Oxygen enrichment NEC,เท็จ,
9397,P,U,B,-,0,0,0,0,,--,,0,,,,Decompression chamber,เท็จ,
9398,P,U,B,-,0,0,0,0,,--,,0,,,,Atmos press/compos contr,เท็จ,
9399,P,U,B,-,0,0,0,0,,--,,0,,,,Other resp procedures,เท็จ,
9401,P,U,B,-,0,0,0,0,,--,,0,,,,Intelligence test admin,เท็จ,
9402,P,U,B,-,0,0,0,0,,--,,0,,,,Psychologic test adminis,เท็จ,
9403,P,U,B,-,0,0,0,0,,--,,0,,,,Character analysis,เท็จ,
9408,P,U,B,-,0,0,0,0,,--,,0,,,,Psychol eval & test NEC,เท็จ,
9409,P,U,B,-,0,0,0,0,,--,,0,,,,Psychol mental stat NOS,เท็จ,
9411,P,U,B,-,0,0,0,0,,--,,0,,,,Psychiat mental determin,เท็จ,
9412,P,U,B,-,0,0,0,0,,--,,0,,,,Routine psychiat visit,เท็จ,
9413,P,U,B,-,0,0,0,0,,--,,0,,,,Psychia commitment eval,เท็จ,
9419,P,U,B,-,0,0,0,0,,--,,0,,,,Psychia interv/eval NEC,เท็จ,
9421,P,U,B,-,0,0,0,0,,--,,0,,,,Narcoanalysis,เท็จ,
9422,P,U,B,-,0,0,0,0,,--,,0,,,,Lithium therapy,เท็จ,
9423,P,U,B,-,0,0,0,0,,--,,0,,,,Neuroleptic therapy,เท็จ,
9424,P,U,B,-,0,0,0,0,,--,,0,,,,Chemical shock therapy,เท็จ,
9425,P,U,B,-,0,0,0,0,,--,,0,,,,Psychiat drug therap NEC,เท็จ,
9426,P,U,B,-,0,0,0,0,,--,,0,,,,Subconvulsive EST,จริง,
9427,N,U,B,-,0,0,0,0,,--,,0,,,,Other electroshock therapy,จริง,
9429,P,U,B,-,0,0,0,0,,--,,0,,,,Psychiatr somatother NEC,เท็จ,
9431,P,U,B,-,0,0,0,0,,--,,0,,,,Psychoanalysis,เท็จ,
9432,P,U,B,-,0,0,0,0,,--,,0,,,,Hypnotherapy,เท็จ,
9433,P,U,B,-,0,0,0,0,,--,,0,,,,Behavior therapy,เท็จ,
9434,P,U,B,-,0,0,0,0,,--,,0,,,,Ind therap psychsex dysf,เท็จ,
9435,P,U,B,-,0,0,0,0,,--,,0,,,,Crisis intervention,เท็จ,
9436,P,U,B,-,0,0,0,0,,--,,0,,,,Play psychotherapy,เท็จ,
9437,P,U,B,-,0,0,0,0,,--,,0,,,,Explor verbal psychother,เท็จ,
9438,P,U,B,-,0,0,0,0,,--,,0,,,,Suppor verbal psychother,เท็จ,
9439,P,U,B,-,0,0,0,0,,--,,0,,,,Individ psychotherap NEC,เท็จ,
9441,P,U,B,-,0,0,0,0,,--,,0,,,,Grp therap psychsex dysf,เท็จ,
9442,P,U,B,-,0,0,0,0,,--,,0,,,,Family therapy,เท็จ,
9443,P,U,B,-,0,0,0,0,,--,,0,,,,Psychodrama,เท็จ,
9444,P,U,B,-,0,0,0,0,,--,,0,,,,Other group therapy,เท็จ,
9445,P,U,B,-,0,0,0,0,,--,,0,,,,Drug addict counselling,เท็จ,
9446,P,U,B,-,0,0,0,0,,--,,0,,,,Alcoholism counselling,เท็จ,
9449,P,U,B,-,0,0,0,0,,--,,0,,,,Other counselling,เท็จ,
9451,P,U,B,-,0,0,0,0,,--,,0,,,,Referral for psychother,เท็จ,
9452,P,U,B,-,0,0,0,0,,--,,0,,,,Referral psych aftercare,เท็จ,
9453,P,U,B,-,0,0,0,0,,--,,0,,,,Referral alcohol rehab,เท็จ,
9454,P,U,B,-,0,0,0,0,,--,,0,,,,Referral for drug rehab,เท็จ,
9455,P,U,B,-,0,0,0,0,,--,,0,,,,Referral vocation rehab,เท็จ,
9459,P,U,B,-,0,0,0,0,,--,,0,,,,Referral psych rehab NEC,เท็จ,
9461,P,U,B,-,0,0,0,0,,--,,0,,,,Alcohol rehabilitation,เท็จ,
9462,P,U,B,-,0,0,0,0,,--,,0,,,,Alcohol detoxification,เท็จ,
9463,P,U,B,-,0,0,0,0,,--,,0,,,,Alcohol rehab/detox,เท็จ,
9464,P,U,B,-,0,0,0,0,,--,,0,,,,Drug rehabilitation,เท็จ,
9465,P,U,B,-,0,0,0,0,,--,,0,,,,Drug detoxification,เท็จ,
9466,P,U,B,-,0,0,0,0,,--,,0,,,,Drug rehab/detox,เท็จ,
9467,P,U,B,-,0,0,0,0,,--,,0,,,,Comb alcohol/drug rehab,เท็จ,
9468,P,U,B,-,0,0,0,0,,--,,0,,,,Comb alcohol/drug detox,เท็จ,
9469,P,U,B,-,0,0,0,0,,--,,0,,,,Comb alco/drug reha/deto,เท็จ,
9501,P,U,B,-,0,0,0,0,,--,,0,,,,Limited eye examination,เท็จ,
9502,P,U,B,-,0,0,0,0,,--,,0,,,,Comprehensive eye exam,เท็จ,
9503,P,U,B,-,0,0,0,0,,--,,0,,,,Extended ophthal work-up,เท็จ,
9504,Y,N,B,-,0,0,0,0,,02,,0,,,,Anesthetized eye exam,จริง,
9505,P,U,B,-,0,0,0,0,,--,,0,,,,Visual field study,เท็จ,
9506,P,U,B,-,0,0,0,0,,--,,0,,,,Color vision study,เท็จ,
9507,P,U,B,-,0,0,0,0,,--,,0,,,,Dark adaptation study,เท็จ,
9509,P,U,B,-,0,0,0,0,,--,,0,,,,Eye examination NOS,เท็จ,
9511,P,U,B,-,0,0,0,0,,--,,0,,,,Fundus photography,เท็จ,
9512,P,U,B,-,0,0,0,0,,--,,0,,,,Eye fluorescein angiogra,เท็จ,
9513,P,U,B,-,0,0,0,0,,--,,0,,,,Ultrasound study of eye,เท็จ,
9514,P,U,B,-,0,0,0,0,,--,,0,,,,X-ray study of eye,เท็จ,
9515,P,U,B,-,0,0,0,0,,--,,0,,,,Ocular motility study,เท็จ,
9516,P,U,B,-,0,0,0,0,,--,,0,,,,P32 & eye tracer NEC,เท็จ,
9521,P,U,B,-,0,0,0,0,,--,,0,,,,Electroretinogram,เท็จ,
9522,P,U,B,-,0,0,0,0,,--,,0,,,,Electro-oculogram,เท็จ,
9523,P,U,B,-,0,0,0,0,,--,,0,,,,Visual evoked potential,จริง,
9524,P,U,B,-,0,0,0,0,,--,,0,,,,Electronystagmogram,เท็จ,
9525,P,U,B,-,0,0,0,0,,--,,0,,,,Electromyogram of eye,จริง,
9526,P,U,B,-,0,0,0,0,,--,,0,,,,Glaucoma testing,เท็จ,
9531,P,U,B,-,0,0,0,0,,--,,0,,,,Spectacle fit & dispense,เท็จ,
9532,P,U,B,-,0,0,0,0,,--,,0,,,,Perscr/fit/disp contacts,เท็จ,
9533,P,U,B,-,0,0,0,0,,--,,0,,,,Oth lo vision aid dispen,เท็จ,
9534,P,U,B,-,0,0,0,0,,--,,0,,,,Ocular prosthetics,เท็จ,
9535,P,U,B,-,0,0,0,0,,--,,0,,,,Orthoptic training,เท็จ,
9536,P,U,B,-,0,0,0,0,,--,,0,,,,Ophth counsel & instruct,เท็จ,
9541,P,U,B,-,0,0,0,0,,--,,0,,,,Audiometry,จริง,
9542,P,U,B,-,0,0,0,0,,--,,0,,,,Clinical hearing test,เท็จ,
9543,P,U,B,-,0,0,0,0,,--,,0,,,,Audiological evaluation,เท็จ,
9544,P,U,B,-,0,0,0,0,,--,,0,,,,Clin vestibul funct test,เท็จ,
9545,P,U,B,-,0,0,0,0,,--,,0,,,,Rotation tests,เท็จ,
9546,P,U,B,-,0,0,0,0,,--,,0,,,,Audit & vestib test NEC,เท็จ,
9547,P,U,B,-,0,0,0,0,,--,,0,,,,Hearing examination NOS,เท็จ,
9548,P,U,B,-,0,0,0,0,,--,,0,,,,Fitting of hearing aid,เท็จ,
9549,P,U,B,-,0,0,0,0,,--,,0,,,,Non-op hearing proc NEC,เท็จ,
9601,P,U,B,-,0,0,0,0,,--,,0,,,,Insert nasopharyn airway,เท็จ,
9602,P,U,B,-,0,0,0,0,,--,,0,,,,Insert oropharyn airway,เท็จ,
9603,P,U,B,-,0,0,0,0,,--,,0,,,,Insert esoph obtu airway,เท็จ,
9604,P,U,B,-,0,0,0,0,,--,,0,,,,Insert endotracheal tube,เท็จ,
9605,P,U,B,-,0,0,0,0,,--,,0,,,,Resp tract intubat NEC,เท็จ,
9606,P,U,B,-,0,0,0,0,,--,,0,,,,Insert sengstaken tube,เท็จ,
9607,P,U,B,-,0,0,0,0,,--,,0,,,,Insert gastric tube NEC,เท็จ,
9608,N,U,B,-,0,0,0,0,,--,,0,,,,Insert intestinal tube,เท็จ,
9609,P,U,B,-,0,0,0,0,,--,,0,,,,Insert rectal tube,เท็จ,
9611,P,U,B,-,0,0,0,0,,--,,0,,,,Pack ext auditory canal,เท็จ,
9614,P,U,F,-,0,0,0,0,,--,,0,,,,Vaginal packing,เท็จ,
9615,P,U,F,-,0,0,0,0,,--,,0,,,,Vaginal mold insertion,เท็จ,
9616,P,U,F,-,0,0,0,0,,--,,0,,,,Other vaginal dilation,เท็จ,
9617,P,U,F,-,0,0,0,0,,--,,0,,,,Vag diaphragm insertion,เท็จ,
9618,P,U,F,-,0,0,0,0,,--,,0,,,,Oth vagin pessary insert,เท็จ,
9619,P,U,B,-,0,0,0,0,,--,,0,,,,Rectal packing,เท็จ,
9621,P,U,B,-,0,0,0,0,,--,,0,,,,Dilat frontonasal duct,เท็จ,
9622,P,U,B,-,0,0,0,0,,--,,0,,,,Dilation of rectum,เท็จ,
9623,N,U,B,-,0,0,0,0,,--,,0,,,,Dilation anal sphincter,จริง,
9624,P,U,B,-,0,0,0,0,,--,,0,,,,Dilat enterostomy stoma,เท็จ,
